business_id,category
EQCd_CUFrK_gSARL7s01fw,Cocktail Bars
EQCd_CUFrK_gSARL7s01fw,Nightlife
EQCd_CUFrK_gSARL7s01fw,Bars
EQCd_CUFrK_gSARL7s01fw,Pubs
wu5nk3pY1e_ou_Le_U52Sw,Salad
wu5nk3pY1e_ou_Le_U52Sw,Restaurants
wu5nk3pY1e_ou_Le_U52Sw,Sandwiches
wu5nk3pY1e_ou_Le_U52Sw,American (Traditional)
ZDDzKXN_JXe7694zePRuTQ,Food
ZDDzKXN_JXe7694zePRuTQ,Restaurants
ZDDzKXN_JXe7694zePRuTQ,Chinese
ZDDzKXN_JXe7694zePRuTQ,Coffee & Tea
ZDDzKXN_JXe7694zePRuTQ,Taiwanese
ZDDzKXN_JXe7694zePRuTQ,Tea Rooms
as_fyujgsdwtV56n31z-Sw,Restaurants
as_fyujgsdwtV56n31z-Sw,Latin American
as_fyujgsdwtV56n31z-Sw,Mexican
DqcD3YflYhArFsC4KVUnOw,Food
DqcD3YflYhArFsC4KVUnOw,Bakeries
DqcD3YflYhArFsC4KVUnOw,Desserts
DqcD3YflYhArFsC4KVUnOw,Cupcakes
DqcD3YflYhArFsC4KVUnOw,Restaurants
pRmb8_tAP5y4YPt_viL07g,Food
pRmb8_tAP5y4YPt_viL07g,Health Markets
pRmb8_tAP5y4YPt_viL07g,Specialty Food
pRmb8_tAP5y4YPt_viL07g,Organic Stores
pRmb8_tAP5y4YPt_viL07g,Grocery
lvuuyYZ-CzFrg1BLdV2OPw,Fast Food
lvuuyYZ-CzFrg1BLdV2OPw,Cocktail Bars
lvuuyYZ-CzFrg1BLdV2OPw,Restaurants
lvuuyYZ-CzFrg1BLdV2OPw,Mexican
lvuuyYZ-CzFrg1BLdV2OPw,Bars
lvuuyYZ-CzFrg1BLdV2OPw,Nightlife
fL2vdjn-ApNcsVntxtg4Dg,Mexican
fL2vdjn-ApNcsVntxtg4Dg,Arts & Entertainment
fL2vdjn-ApNcsVntxtg4Dg,Restaurants
fL2vdjn-ApNcsVntxtg4Dg,Hotels & Travel
fL2vdjn-ApNcsVntxtg4Dg,Casinos
fL2vdjn-ApNcsVntxtg4Dg,Steakhouses
fL2vdjn-ApNcsVntxtg4Dg,Hotels
fL2vdjn-ApNcsVntxtg4Dg,Event Planning & Services
fL2vdjn-ApNcsVntxtg4Dg,Seafood
qVO3l9Q0-KVQE7W9JL9ePw,Korean
qVO3l9Q0-KVQE7W9JL9ePw,Food
qVO3l9Q0-KVQE7W9JL9ePw,Restaurants
qVO3l9Q0-KVQE7W9JL9ePw,Grocery
qVO3l9Q0-KVQE7W9JL9ePw,Food Stands
qVO3l9Q0-KVQE7W9JL9ePw,Ethic Grocery
Cf0iV72DTqR0ggBje2d0sg,Food
Cf0iV72DTqR0ggBje2d0sg,Coffee & Tea
fo0I_-vX1xNsjS2JcnhlMw,Food
fo0I_-vX1xNsjS2JcnhlMw,Coffee & Tea
IZNhxNgoIQL4tt0Ync8g4Q,Nightlife
IZNhxNgoIQL4tt0Ync8g4Q,Arcades
IZNhxNgoIQL4tt0Ync8g4Q,Bars
IZNhxNgoIQL4tt0Ync8g4Q,Arts & Entertainment
w2yx8dfNXi3TcPZSdQOw3A,Italian
w2yx8dfNXi3TcPZSdQOw3A,Pizza
w2yx8dfNXi3TcPZSdQOw3A,Restaurants
c4KXpCou6HBOgfKp2z2_hw,Breakfast & Brunch
c4KXpCou6HBOgfKp2z2_hw,Restaurants
c4KXpCou6HBOgfKp2z2_hw,Southern
c4KXpCou6HBOgfKp2z2_hw,Cafes
c4KXpCou6HBOgfKp2z2_hw,American (New)
_jsxUnZ8Iq8_kZNQcnzyrQ,Casinos
_jsxUnZ8Iq8_kZNQcnzyrQ,Hotels
_jsxUnZ8Iq8_kZNQcnzyrQ,Event Planning & Services
_jsxUnZ8Iq8_kZNQcnzyrQ,Arts & Entertainment
_jsxUnZ8Iq8_kZNQcnzyrQ,Beauty & Spas
_jsxUnZ8Iq8_kZNQcnzyrQ,Day Spas
_jsxUnZ8Iq8_kZNQcnzyrQ,Hostels
_jsxUnZ8Iq8_kZNQcnzyrQ,Hotels & Travel
uC3qwaxsOkdJzpOc0v1Mog,American (Traditional)
uC3qwaxsOkdJzpOc0v1Mog,Restaurants
uC3qwaxsOkdJzpOc0v1Mog,Belgian
uC3qwaxsOkdJzpOc0v1Mog,Breakfast & Brunch
LBBp51YHui5gvXNSyUcLKg,Nightlife
LBBp51YHui5gvXNSyUcLKg,Mexican
LBBp51YHui5gvXNSyUcLKg,Restaurants
1FlIbmN4aNJuXsGK0shnfQ,American (New)
1FlIbmN4aNJuXsGK0shnfQ,Soul Food
1FlIbmN4aNJuXsGK0shnfQ,Restaurants
1FlIbmN4aNJuXsGK0shnfQ,Sandwiches
1FlIbmN4aNJuXsGK0shnfQ,Southern
lkjgZcgbpbYR_mXoGXWmQw,Restaurants
lkjgZcgbpbYR_mXoGXWmQw,Japanese
lkjgZcgbpbYR_mXoGXWmQw,Sushi Bars
0J_NiF5Lb0bFM5v6ZY-uGw,Restaurants
0J_NiF5Lb0bFM5v6ZY-uGw,Diners
0J_NiF5Lb0bFM5v6ZY-uGw,Greek
H8RPjZJMrDC7nNcx2S6nHQ,Shopping
H8RPjZJMrDC7nNcx2S6nHQ,Home & Garden
H8RPjZJMrDC7nNcx2S6nHQ,Furniture Stores
H8RPjZJMrDC7nNcx2S6nHQ,Home Decor
H8RPjZJMrDC7nNcx2S6nHQ,Mattresses
7ZUYzw56X2WPcjmEWI6zIA,Food
7ZUYzw56X2WPcjmEWI6zIA,Grocery
7ZUYzw56X2WPcjmEWI6zIA,Beer
7ZUYzw56X2WPcjmEWI6zIA,Wine & Spirits
4twpbw7n4DmsLxAm6-sMkg,Restaurants
4twpbw7n4DmsLxAm6-sMkg,Korean
jGlk7K1-IB8XyhlBEmeEHQ,Carpeting
jGlk7K1-IB8XyhlBEmeEHQ,Local Services
jGlk7K1-IB8XyhlBEmeEHQ,Home Services
jGlk7K1-IB8XyhlBEmeEHQ,Carpet Cleaning
jGlk7K1-IB8XyhlBEmeEHQ,Home Cleaning
kPorLswaS8h4xy-notLk9Q,Museums
kPorLswaS8h4xy-notLk9Q,Shopping
kPorLswaS8h4xy-notLk9Q,Education
kPorLswaS8h4xy-notLk9Q,Art Galleries
kPorLswaS8h4xy-notLk9Q,Educational Services
kPorLswaS8h4xy-notLk9Q,Arts & Entertainment
kPorLswaS8h4xy-notLk9Q,Cinema
zOL260xaXDYZZPBItzALxQ,Ice Cream & Frozen Yogurt
zOL260xaXDYZZPBItzALxQ,Sandwiches
zOL260xaXDYZZPBItzALxQ,Restaurants
zOL260xaXDYZZPBItzALxQ,American (Traditional)
zOL260xaXDYZZPBItzALxQ,Burgers
zOL260xaXDYZZPBItzALxQ,Food
zOL260xaXDYZZPBItzALxQ,Shopping
zOL260xaXDYZZPBItzALxQ,Comfort Food
zOL260xaXDYZZPBItzALxQ,Antiques
BOQOuwSNhfKx1xvKtONsBg,Pizza
BOQOuwSNhfKx1xvKtONsBg,Restaurants
BOQOuwSNhfKx1xvKtONsBg,Italian
3saG51hM2M14G5f-QwhGhg,Gelato
3saG51hM2M14G5f-QwhGhg,Food
3saG51hM2M14G5f-QwhGhg,Desserts
3saG51hM2M14G5f-QwhGhg,Ice Cream & Frozen Yogurt
N8ArHOgRDI8wOJIOZaEHyg,Restaurants
N8ArHOgRDI8wOJIOZaEHyg,Italian
N8ArHOgRDI8wOJIOZaEHyg,Wine Bars
N8ArHOgRDI8wOJIOZaEHyg,Bars
N8ArHOgRDI8wOJIOZaEHyg,Salad
N8ArHOgRDI8wOJIOZaEHyg,Nightlife
LGEIsxeJQATo9J1IA-TEdA,Tex-Mex
LGEIsxeJQATo9J1IA-TEdA,Restaurants
LGEIsxeJQATo9J1IA-TEdA,Mexican
6g2EQgi1QiXcp9TvbyG-Ig,Car Rental
6g2EQgi1QiXcp9TvbyG-Ig,Hotels & Travel
6g2EQgi1QiXcp9TvbyG-Ig,Vacation Rentals
sQV-yfhFjeRWnHw66n8qrQ,Restaurants
sQV-yfhFjeRWnHw66n8qrQ,Nightlife
sQV-yfhFjeRWnHw66n8qrQ,Seafood
sQV-yfhFjeRWnHw66n8qrQ,Bars
sQV-yfhFjeRWnHw66n8qrQ,Steakhouses
xpocpPlEWaQygGMLSvjelQ,Hair Salons
xpocpPlEWaQygGMLSvjelQ,Beauty & Spas
xpocpPlEWaQygGMLSvjelQ,Skin Care
xpocpPlEWaQygGMLSvjelQ,Day Spas
xpocpPlEWaQygGMLSvjelQ,Nail Salons
xpocpPlEWaQygGMLSvjelQ,Barbers
9NaZIhfRPkxRJn1eA9zrTA,Gastropubs
9NaZIhfRPkxRJn1eA9zrTA,Restaurants
9NaZIhfRPkxRJn1eA9zrTA,Breweries
9NaZIhfRPkxRJn1eA9zrTA,American (Traditional)
9NaZIhfRPkxRJn1eA9zrTA,Bars
9NaZIhfRPkxRJn1eA9zrTA,Nightlife
9NaZIhfRPkxRJn1eA9zrTA,Food
DMmeFKsUuMl0kDy7Zd7W3A,Bars
DMmeFKsUuMl0kDy7Zd7W3A,Mexican
DMmeFKsUuMl0kDy7Zd7W3A,Restaurants
DMmeFKsUuMl0kDy7Zd7W3A,Nightlife
zEOfVGv6DeprEzmFYMFhXA,Steakhouses
zEOfVGv6DeprEzmFYMFhXA,Restaurants
7aZf5c1UNotq4MabBXMZLA,Chinese
7aZf5c1UNotq4MabBXMZLA,Restaurants
7aZf5c1UNotq4MabBXMZLA,Szechuan
10tJuB_YkVQWuk4PtoI7iA,Pizza
10tJuB_YkVQWuk4PtoI7iA,Restaurants
10tJuB_YkVQWuk4PtoI7iA,Cafes
qJf61TR4Jq9Xph5RiXPS9A,Restaurants
qJf61TR4Jq9Xph5RiXPS9A,Coffee & Tea
qJf61TR4Jq9Xph5RiXPS9A,Creperies
qJf61TR4Jq9Xph5RiXPS9A,Food
tMYYSWyTppDcF070Hmy-kQ,Chicken Shop
tMYYSWyTppDcF070Hmy-kQ,Fast Food
tMYYSWyTppDcF070Hmy-kQ,American (New)
tMYYSWyTppDcF070Hmy-kQ,Restaurants
tMYYSWyTppDcF070Hmy-kQ,Chicken Wings
BSDKbSLFO3CP-uhfcuUCkA,Restaurants
BSDKbSLFO3CP-uhfcuUCkA,Nightlife
BSDKbSLFO3CP-uhfcuUCkA,Sports Bars
BSDKbSLFO3CP-uhfcuUCkA,Arts & Entertainment
BSDKbSLFO3CP-uhfcuUCkA,Bars
BSDKbSLFO3CP-uhfcuUCkA,Arcades
9p-cpmHaga-EXyc6ZzYCcQ,Nightlife
9p-cpmHaga-EXyc6ZzYCcQ,Cocktail Bars
9p-cpmHaga-EXyc6ZzYCcQ,Arts & Entertainment
9p-cpmHaga-EXyc6ZzYCcQ,Champagne Bars
9p-cpmHaga-EXyc6ZzYCcQ,Lounges
9p-cpmHaga-EXyc6ZzYCcQ,Bars
9p-cpmHaga-EXyc6ZzYCcQ,Music Venues
6nbmlMVmbifIjrEEbCaA6w,Restaurants
6nbmlMVmbifIjrEEbCaA6w,Modern European
6nbmlMVmbifIjrEEbCaA6w,Specialty Food
6nbmlMVmbifIjrEEbCaA6w,Food
6nbmlMVmbifIjrEEbCaA6w,Ethnic Food
wY3dlpLa0BHfDENYAPYuZA,American (Traditional)
wY3dlpLa0BHfDENYAPYuZA,American (New)
wY3dlpLa0BHfDENYAPYuZA,Restaurants
trodK1jXLGIn5qjJCooIpQ,Southern
trodK1jXLGIn5qjJCooIpQ,Restaurants
trodK1jXLGIn5qjJCooIpQ,Breakfast & Brunch
trodK1jXLGIn5qjJCooIpQ,American (New)
Vbkb2shDxUE8H3PzrFnypA,Ice Cream & Frozen Yogurt
Vbkb2shDxUE8H3PzrFnypA,Local Flavor
Vbkb2shDxUE8H3PzrFnypA,Food
Vbkb2shDxUE8H3PzrFnypA,Burgers
Vbkb2shDxUE8H3PzrFnypA,American (Traditional)
Vbkb2shDxUE8H3PzrFnypA,Arts & Entertainment
Vbkb2shDxUE8H3PzrFnypA,Museums
Vbkb2shDxUE8H3PzrFnypA,Restaurants
Vbkb2shDxUE8H3PzrFnypA,Delis
ZosrzTfiiPhbURA04AQTUA,Diners
ZosrzTfiiPhbURA04AQTUA,Sandwiches
ZosrzTfiiPhbURA04AQTUA,Burgers
ZosrzTfiiPhbURA04AQTUA,Restaurants
z0cjTX7o6gJsXm2hWHaKGw,Food
z0cjTX7o6gJsXm2hWHaKGw,Coffee & Tea
z0cjTX7o6gJsXm2hWHaKGw,Desserts
z0cjTX7o6gJsXm2hWHaKGw,Coffeeshops
z0cjTX7o6gJsXm2hWHaKGw,Nightlife
o6Yor6ofIw2TqM3mN28Kzg,Latin American
o6Yor6ofIw2TqM3mN28Kzg,Mexican
o6Yor6ofIw2TqM3mN28Kzg,Restaurants
e1RcTvtihmYdf8At7hLgRw,Arts & Entertainment
e1RcTvtihmYdf8At7hLgRw,Nightlife
e1RcTvtihmYdf8At7hLgRw,Bars
e1RcTvtihmYdf8At7hLgRw,Adult Entertainment
e1RcTvtihmYdf8At7hLgRw,Restaurants
e1RcTvtihmYdf8At7hLgRw,Buffets
e1RcTvtihmYdf8At7hLgRw,Casinos
Fozo0B-y42EhRMomR0K5vQ,Restaurants
Fozo0B-y42EhRMomR0K5vQ,Ice Cream & Frozen Yogurt
Fozo0B-y42EhRMomR0K5vQ,American (New)
Fozo0B-y42EhRMomR0K5vQ,Breakfast & Brunch
Fozo0B-y42EhRMomR0K5vQ,Food
Fozo0B-y42EhRMomR0K5vQ,Desserts
Fozo0B-y42EhRMomR0K5vQ,Specialty Food
HaPwC4nxs6RPfe1pAQkQ4A,Italian
HaPwC4nxs6RPfe1pAQkQ4A,Seafood
HaPwC4nxs6RPfe1pAQkQ4A,Restaurants
JwyH48vqADWY6HieOMDxgQ,Restaurants
JwyH48vqADWY6HieOMDxgQ,Mediterranean
JwyH48vqADWY6HieOMDxgQ,Greek
JwyH48vqADWY6HieOMDxgQ,American (Traditional)
0xfVubbU3z8O2NcuEYSQNg,Restaurants
0xfVubbU3z8O2NcuEYSQNg,Nightlife
0xfVubbU3z8O2NcuEYSQNg,Sushi Bars
0xfVubbU3z8O2NcuEYSQNg,Japanese
0xfVubbU3z8O2NcuEYSQNg,Bars
ho1vUk9R7Ole9aNmX6NMDA,Transportation
ho1vUk9R7Ole9aNmX6NMDA,Airlines
ho1vUk9R7Ole9aNmX6NMDA,Hotels & Travel
nMaIIKEAW2cTEWbEyeFyXQ,Restaurants
nMaIIKEAW2cTEWbEyeFyXQ,Thai
